acceleration_magnitude_mean,acceleration_magnitude_std,roll_mean,roll_std,rotationRateZ_mean,rotationRateZ_std,quaternionY_mean,quaternionY_std,rotationRateY_mean,rotationRateY_std,quaternionZ_mean,quaternionZ_std,quaternionW_mean,quaternionW_std,yaw_mean,yaw_std,accelerationZ_mean,accelerationZ_std,pitch_mean,pitch_std,gravityX_mean,gravityX_std,gravityZ_mean,gravityZ_std,quaternionX_mean,quaternionX_std,rotationRateX_mean,rotationRateX_std,accelerationX_mean,accelerationX_std,gravityY_mean,gravityY_std,accelerationY_mean,accelerationY_std,activity
0.01322243606331635,0.0043338526579672285,0.3068392032532685,0.012047364903508898,-0.0006542797869852807,0.01027162328132685,0.15319160488160652,0.006178421467210149,1.7473457473065057e-06,0.010978501144704708,-0.03144712445372938,0.012366725621769296,0.9874875851280407,0.0011396849905073974,-0.05743613875507058,0.025246514978052654,-0.0057301977902386005,0.0010337877798314813,-0.03728884902649649,0.008287720388773956,2.9596676382673714,0.11237366341735995,-9.341073889225171,0.0363261708690231,-0.013862182678922409,0.005224635997516663,0.0014481398100974537,0.0052698670194823985,-0.005709357059418072,0.0027903120182607615,0.36557916492344383,0.08118520856484975,0.010246398793162333,0.0037871977016496468,Slouch
0.018742177308867874,0.0020745070533804656,0.3259815143066751,0.01203923979689977,-0.001047153307742279,0.012478453817154813,0.16325469882495888,0.006222518569433549,0.0012373171093494888,0.006871340430909542,-0.07621712368419933,0.013504620045233806,0.9834958737614423,0.002093230087936795,-0.1479682993932062,0.0269061706384647,-0.007113747924844768,0.0004483411054578436,-0.03734735435306081,0.005156652611458607,3.13797592565957,0.11066778082418081,-9.282896328620483,0.04084374897341397,-0.0062307351863625186,0.003257720627508017,0.0015206310151309383,0.008291573745149423,-0.00952632611288901,0.0011652423783853174,0.3661617476125327,0.050523760443804216,0.014459303851045519,0.0018938809299446082,Slouch
0.005746543764180105,0.0023297293834419926,0.3485740154318142,0.009079966068869547,4.5793773446756186e-05,0.01137091494625157,0.17463813898792113,0.0049118254591679214,8.830852834985585e-05,0.012702195554646164,-0.091355918545261,0.008562435366817663,0.9802964768882616,0.0013553852030640573,-0.17791685443248534,0.017720046174288413,-0.004372633115098059,0.0008817294592428624,-0.045531091374853325,0.008351448461119335,3.345785117214571,0.08391108852086351,-9.206552619257005,0.02972661854778284,-0.007006564558246727,0.005115188506556012,-0.00047940196739516285,0.004696093840355931,-0.0012115239109095764,0.0017922867586501073,0.44633838440897095,0.08182796947028444,0.002860925313246992,0.002385560040359413,Slouch
0.0037118838237765375,0.00023036807782708627,0.3447103598688129,0.0015023744463511712,-0.00018917837649487008,0.0017276571857822345,0.17327556927268858,0.0006781101034267725,9.043367819769606e-05,0.001181766024324356,-0.09144172880295064,0.00116234061284798,0.9805228527259666,0.00017215542382581316,-0.17579528971517436,0.001957239249685461,-0.0036441008636832,0.00023347729913575236,-0.05831132264285029,0.003197310469063741,3.308251333832217,0.014188648745459881,-9.214010416235517,0.0042852304172068595,-0.013593341127761612,0.0015320661471989415,-0.0002195580949544759,0.001493060266669654,0.0003860110291948242,0.00021489017975885656,0.5715118534936212,0.03130201159619441,0.00047045624199767197,0.00028415209636742204,Slouch
0.0037598881565547655,0.00046354439448584864,0.3429012999050907,0.006338383021574781,-0.00025116439026452963,0.005995591688515165,0.17148168897176796,0.0033213994849340006,0.00022567925762565129,0.008872772607682452,-0.09485988084156224,0.003395350406553115,0.980573000096019,0.0008445781109698575,-0.18657059711840399,0.007007119109672884,-0.003684479890298287,0.0004409502379204511,-0.03596505091704068,0.013174059675224692,3.294697082891524,0.05847775292072804,-9.22872535340192,0.021679225917858425,-0.001638381647162367,0.006808002139459718,0.00029573870203544533,0.009512445489646913,0.0003501312762948791,0.0003004447892794192,0.35258631770978943,0.12906791285152067,0.00044922686079054155,0.00040902018550619136,Slouch
0.003687111946832052,0.0004847015284019055,0.3427326649132982,0.008758438090282279,-0.00028793617112658694,0.008609253390220492,0.17112494704186068,0.0045475788862187365,-7.647953578252804e-05,0.005941824705220882,-0.10585998586048326,0.0049109935233814656,0.9795127852725684,0.0005667992394185556,-0.20989935417148506,0.009803927541681684,-0.0035625331572511467,0.00042355459399613193,-0.03063990164987887,0.006567427118893751,3.2938853991234476,0.08082969307349396,-9.231376322692789,0.028976418104250997,0.0028607883740192352,0.0033741602300157627,8.137046063589115e-05,0.003575389012975864,0.0004549785967593735,0.0004532999360917185,0.3004212895656195,0.06437453718789604,0.0003603564543137372,0.0006455414301891808,Slouch
0.0038014000965465745,0.0006869169127017091,0.3417952002013482,0.005241303458218272,-0.00010574769186934888,0.00784128713705918,0.17004543886210577,0.002969708819073279,-0.00031647851598635106,0.00753130332121153,-0.11530616091400599,0.009449439533950173,0.9785527864069633,0.001328755121705587,-0.23080008894201873,0.020294236992745233,-0.0036127127676366796,0.0005198002362030905,-0.021648395281342745,0.009973611201600494,3.285988919864576,0.04855090095868185,-9.23657854900727,0.01693077472053062,0.009078118790933369,0.006425752835856557,0.0009123724851935929,0.005225985795207419,0.0004365213403045667,0.0004811846520969479,0.2122722390867972,0.09778916941265699,0.0005393599921257789,0.0009424569106026978,Slouch
0.003717403089608831,0.0006864734922070036,0.33232477026870705,0.003591031133318767,-0.00031259633629788705,0.006136449744153898,0.16507882710297955,0.0023325248226623075,5.806907240252199e-05,0.007071208997215553,-0.11412176907060137,0.002835207023736722,0.9795548097303293,0.0006157273274537076,-0.2296854179159248,0.005529611481133296,-0.0029789765305608023,0.0006348575549709355,-0.012929825561273695,0.010201698982861957,3.198869829478021,0.033115363716334174,-9.268745946709876,0.01201030326647137,0.01254946525308689,0.005126553690523774,-0.00029751735129435696,0.0038900574535480166,0.0016579028597209081,0.0009214276481502504,0.1267892335063131,0.1000371079886807,-0.0007238100146919564,0.0009447381290711384,Slouch
0.004037104948041107,0.000642078363921049,0.34212569400687837,0.002235644716215846,-0.0005517789461636296,0.0009852721129262891,0.17028398397258376,0.0010472836412210125,-8.310542309184116e-05,0.000832817575792375,-0.12955602119545778,0.005975428910628936,0.9767631951241568,0.0009663714361752082,-0.2594358819012597,0.012264330974553305,-0.0028368099026921893,0.00025919197115157824,-0.023405824402026217,0.0011302757762790393,3.2891248862145392,0.020647756743463284,-9.235731699210163,0.007358374258350314,0.010615939032676358,0.0013725320656015239,0.00022962981378270736,0.0011403973266836875,0.0023547323168983817,0.0007810477533924693,0.2295117397876664,0.01108114651700935,-0.0012186221841882711,0.0009781537050049447,Slouch
0.005753380684889482,0.0004906448500353587,0.09917544468681158,0.0021887275239514422,-0.00017700714652461218,0.0007790230634562662,0.04790221830485698,0.000989286602259203,0.00013924935640910932,0.001027925034203245,-0.019762140527081796,0.0020893714925418346,0.9963045752219326,0.00012800973683248703,-0.046298504233089705,0.004342843222366801,-0.003649595044947071,0.00025374981391821375,0.13491003670217466,0.001102801977711079,0.9621566392343142,0.0210399024539139,-9.669760718254807,0.003428883944469565,0.06845545635568326,0.0006782900142428328,0.0005184122643848598,0.0012062092777395538,-0.0005031112021078787,0.0004443979587515389,-1.3190049055939,0.010716192549317126,0.004389662026899216,0.0004884861847876414,Slouch
0.0053320147548936245,0.0009333658452364412,0.10545696515617385,0.0014114760167208153,-3.4706025115875365e-05,0.0005932360407370299,0.05078567909441267,0.000703868149716499,2.0918724088088075e-05,0.001265112861032287,-0.023162403415961593,0.0004904780987323666,0.9961444204237911,0.00012119178426541655,-0.05352326933726658,0.0009333353069956623,-0.003543208108469268,0.0005909154764971393,0.1329121662703661,0.0027944935610148295,1.023150778033253,0.013404107063420356,-9.666108933294144,0.004627397312601139,0.06765889303269237,0.001442581507457727,0.0002739726545619728,0.0013067293560732932,-0.0013357285706952571,0.0014233172248848392,-1.2995836892940646,0.027170015885203805,0.0025505731196631284,0.0024673231218476123,Slouch
0.011880514056558404,0.0018306056902307813,0.10702288964951914,0.008325227839337574,0.00026858805379634287,0.001811661171382145,0.05200714006085111,0.004214336164707421,-2.7737097325074122e-05,0.0024844986272027345,-0.01995815496549863,0.0020580629493330144,0.9965397548780246,0.0002461999953075323,-0.04666347445320583,0.0037697989499072375,-0.0013882879103728984,0.0003576643217631986,0.12084118386972496,0.0019877607927981473,1.0398494298965755,0.08047060714110763,-9.679078210956376,0.009896091912235493,0.06149903780306384,0.0011011505439134342,-0.000716751746309291,0.0015530581036088786,0.004055369187085893,0.0005599761053757844,-1.1821626307331157,0.019350063511070725,-0.011057922164633865,0.0018454159144355555,Slouch
0.011948104485719936,0.001094613078667228,0.11737791750512801,0.0020360885100262375,-0.00016001815660661185,0.0012817696790149594,0.057752034084464034,0.0010950160841046773,-5.759906659961602e-05,0.0016151898477854713,-0.010915598624936707,0.002440430113227969,0.9965636224152634,0.00011644212381106452,-0.02866171654815532,0.004888304305701047,-0.0016209767527978565,0.0004253917307447518,0.11516539697176999,0.0031142006241269993,1.1408270478568179,0.019705673348673087,-9.674587983501473,0.004151953634015518,0.05828091803172352,0.0016175511478156498,-0.0006879052318648886,0.0016192941159595801,0.002879697171890526,0.002009081180123185,-1.1268862116460112,0.030339110285904133,-0.011278588555382555,0.0012705593453126148,Slouch
0.015581921472443241,0.004115534011371086,0.12771100317733577,0.002998428327126879,-0.0007400314534117728,0.005532210594931312,0.06160126511097013,0.0011832518081664359,0.0004948022062369581,0.002392770418497299,-0.025568693236473875,0.009136922692102043,0.9952856545898885,0.0005116620862969609,-0.05970830023990031,0.018558097016770296,-0.0059914635651672,0.0011596635952374206,0.13580521925222847,0.007750481500790329,1.2374587489087816,0.028393883470392196,-9.636884751706353,0.011907788997506613,0.0696802594862949,0.0041841246898119315,0.0009954231090497105,0.003146679258827145,-0.011215982836017872,0.0025884947849897514,-1.3276645355417174,0.07534794602321537,0.008300871602085145,0.004593096135045147,Slouch
0.01252708384044512,0.0027395759645667287,0.1316860848775037,0.007839341478936687,-0.00016864073968677303,0.008472927826753688,0.06215259801502254,0.0039536611836186895,0.0007931394949451187,0.005996189076462016,-0.04953455865318592,0.005275876857945934,0.9944784703226391,0.0005185663785097711,-0.10801770191992005,0.010321590680953313,-0.004382517099768351,0.0013525949692394597,0.12974649701061233,0.006544999411329262,1.2767641731849766,0.07531064769768492,-9.639498896335958,0.014433590539441805,0.06812867959522079,0.0032665779059693994,4.614286020769067e-05,0.0034063691692961134,-0.009284476116325232,0.0018240329588439163,-1.2687830878124013,0.06363139118361856,-0.0010520947827940281,0.007266035464996479,Slouch
0.010534596455166911,0.0005368151508386286,0.15617810829074474,0.004129922727215582,-0.00044763235623770546,0.007891500053998584,0.07407505826373108,0.0021942274336724265,0.00021467210051360846,0.00472573155013406,-0.05755805031990258,0.0055064503719601705,0.993569782173464,0.0003765446287396787,-0.1247548632292985,0.010693911523939696,-0.0033344338729089803,0.0003116244077839172,0.11708163950614926,0.006990501712920203,1.514865421506634,0.03959399962195468,-9.620640893348908,0.010848867400994186,0.06302480879381873,0.003406626902767074,-0.0005717652779024919,0.003565447165246535,-0.004727671164756846,0.0008138813046066524,-1.145527744332316,0.0680576247833547,-0.008767787232966466,0.0004042112380136401,Slouch
0.009214644270043046,0.000372290192966854,0.14666712053426184,0.003541354463226141,-0.00043744714613339856,0.002132345260001096,0.06901102761405813,0.0018291201737700034,0.00011885597242206022,0.0023117291237117394,-0.0676839173097236,0.003702185195160683,0.9935042073570353,0.0001997453137898298,-0.14398219459216527,0.007056299475721652,-0.0032394545986979394,0.00022931152356104388,0.1099688403529683,0.003055255535268167,1.4244809069993607,0.033839270947244635,-9.642650988068292,0.0075805694931592605,0.059888296167855196,0.0014205186866600907,-0.0006675788717826241,0.00194158345503201,-0.0033028806811082547,0.0003533964728014985,-1.0762482730536025,0.02977776324056368,-0.007958028061435442,0.0003709667256998625,Slouch
0.009896279267871021,0.0006147057551811485,0.14329441111837102,0.001631934188712003,-0.0005648362994723485,0.000566109391310932,0.06703083825976512,0.0009310113974778936,4.51631376631162e-06,0.001261998015010143,-0.08061447572484025,0.004057955301587686,0.9929302363457694,0.00022169218113445298,-0.16898774214216586,0.007871369757570024,-0.0035315143127920418,0.0002049232323176466,0.0996195270579175,0.0028293720741090923,1.393479432150125,0.015434558372408978,-9.657966322169111,0.004810614147802752,0.0554870689273162,0.0012204791635740105,-0.0006402591181674675,0.0010975685521616805,-0.004237603000588561,0.0007935331989750023,-0.9753147146457122,0.02760622797686201,-0.00818520577456833,0.00046517962656840146,Slouch
0.0038820493982701767,0.0004077414594413904,0.32816028671664854,0.004656523449016421,-0.00037643510987457656,0.0056288670333029004,0.1574513748267035,0.0019456411546873009,-0.0003080899389204207,0.0027668143196772177,0.1319885955553967,0.007280234130025003,0.9771956970110779,0.0009210400491111475,0.2790203189098012,0.014496748368178663,-0.0032938625239709047,0.0004226484601320137,-0.0616654964944009,0.01185768293814611,3.1544111981805782,0.04166393431879141,-9.264927801098196,0.019354028345964083,-0.05273873286427098,0.0061497719161013814,0.0006953133426596394,0.005629014409563748,0.001042286851894293,0.0008272718761699648,0.6043122539591533,0.11613857694061742,0.0013859493757582624,0.0007194524649157925,Slouch
0.0076833204898449125,0.003905033340864996,0.3295664159129182,0.0047252654175755845,-0.002897177652502339,0.015494738577128851,0.1629998433610541,0.0026454901467839703,0.00031253075069051815,0.002035742646573195,0.038672070228547524,0.010201297385992278,0.9854219470877733,0.00046309373807307274,0.08666542692640747,0.024601779127179247,-0.004635638684588225,0.0012401469446379227,-0.041861018994059404,0.0026865268126172463,3.1709283760106906,0.04407665390527116,-9.270612299972889,0.014214821092209078,-0.027585609312695596,0.002659774494765738,0.0015806435591725091,0.005588749107661931,-0.002310200442911733,0.0029289925219350586,0.4103953607346526,0.026324338832606542,0.005052354746372914,0.003437693101701345,Slouch
0.01738847940561659,0.0018281958518662975,0.34294955257120624,0.0021724793807470296,-0.0004509330296123677,0.0009480240950230745,0.17032103704206625,0.001188984916510077,0.00029313505348393075,0.0008176448365041984,0.013030385065903252,0.0067044187732002965,0.9850888670714646,0.000107907559628588,0.03253856347461308,0.013810786679493188,-0.007284241614119791,0.00038571470283792854,-0.03356404037769355,0.001603707507578928,3.295777173156491,0.020211909980301496,-9.23034268271047,0.006718191601831736,-0.01928227046712613,0.001692840489248404,0.000692231272380394,0.0008794743683379784,-0.009085028771796805,0.0010820304565923278,0.32908892802793577,0.015718116001702087,0.012897523084232053,0.0015614742918880584,Slouch
0.0084998932873326,0.0017962489812213293,0.3368194449011663,0.0016287158239816437,-0.0004228758315168702,0.000776357588148223,0.1676263343114323,0.0007204686413020601,0.00017020266904731215,0.0006802486774059874,-0.006209225514215083,0.005996305177443337,0.9856045865815398,0.00010601149318121142,-0.005206305779350113,0.011797342437790827,-0.0051362270051364105,0.0005146987450561383,-0.041945371711828605,0.0028615100109689344,3.238102101198395,0.015402097998098668,-9.247427708372502,0.00433402928241378,-0.02023664546462567,0.0007773079733091147,0.0003524791685414161,0.001034300649169379,-0.00327048454220467,0.0011334427671461412,0.41122163471332934,0.028038265460954486,0.005883289631249099,0.0014951479846597678,Slouch
0.008440985449927671,0.004061092663299245,0.33929702081630914,0.00472922239374759,-0.00035657720357759647,0.0020507110215877864,0.16922894542922026,0.002348294675626082,8.66487580844873e-05,0.0028989247547801357,-0.02628265289308385,0.005122120102395886,0.9850521730447305,0.0003732723145700457,-0.04571690449948437,0.009884683066472492,-0.005065014098995369,0.0010922175475070652,-0.043442253651839506,0.004579509152222808,3.260744146603643,0.04414847202037215,-9.238630099424848,0.014173969030966634,-0.017554144209116315,0.0017700905052246893,0.00015924939653374915,0.002160067437726945,-0.0031468661774717954,0.0027113542556952584,0.42588472625130347,0.04486584823558487,0.005357669982961376,0.0038653884406016047,Slouch
0.0068599419138766805,0.002658005216548039,0.34135523653359945,0.00772052360216692,8.745108736901838e-05,0.007203869010179175,0.17040253549697645,0.003902363359984239,0.00045229120843759364,0.006461944498807633,-0.03389279117235873,0.0048645742324320606,0.9846450563968343,0.0007985393363833304,-0.06183405266140613,0.008453035518080316,-0.004665937725088821,0.0010006381945764282,-0.04041661611710713,0.012613595919166009,3.27988117891255,0.07177030544836938,-9.23224018120059,0.02433510719115791,-0.014573794137513623,0.006051716708122947,0.00020598340215751196,0.0036201032254067973,-0.0023310017902235993,0.002156802633047095,0.3962133567558554,0.12360196949814756,0.003891274938968633,0.0024753381860631255,Slouch
0.004199695423634274,0.0008456584590579748,0.3425990819575667,0.0013474663379540075,-0.0007301983352808579,0.0019579500190167022,0.17117113845789728,0.0005877443395491118,-0.00019275990690752808,0.0010086041610306838,-0.04614422753712944,0.007931854235085502,0.9840325166384836,0.00038787626839342066,-0.08604445626292125,0.015310574336848324,-0.0032546986638496817,0.0005342456747070919,-0.04250906093597864,0.005167904518634856,3.291387002862204,0.01293916927654885,-9.228256013679708,0.003330158608981996,-0.013626984298728457,0.0014923819869163998,-5.698737127521928e-06,0.0014031917687566333,0.0013142184246512304,0.0015706168087309023,0.416740827078304,0.05063811355889529,0.0003178979519383846,0.0017839594906871182,Slouch
0.0045279451221592,0.0013690710257320304,0.33740835434464717,0.012663926922748854,0.0003437407692960173,0.01584708848947651,0.1686704075147777,0.006519254228204959,-0.00041158036036201105,0.006894636463614727,-0.05222708307091045,0.01860549564850235,0.9839172310188906,0.001838384479873478,-0.09798350103215976,0.0386533509972695,-0.0029849164759619224,0.0008248278742267785,-0.049791102648672904,0.010686450199321748,3.2419921677001535,0.11863222263437495,-9.240908864298666,0.03655766975835304,-0.01627444015134348,0.00854558956546367,-0.00014923579361148865,0.006227460521925444,0.0028372971241558275,0.000941953429484055,0.4880532032213048,0.10465227367846358,-0.0013715697327520311,0.0014031922486073087,Slouch
0.004664188315538058,0.0008356854193169297,0.322762209319647,0.006450359310051143,-0.002380890665165429,0.011398528341100469,0.1622394914029032,0.0029977852472000337,-0.00021585915249925885,0.006235914277171611,-0.06607934622919695,0.03153152821153834,0.9837496612032552,0.0020943219051250996,-0.12231725959418033,0.06362500816560829,-0.0027853098160550522,0.0004740429604493114,-0.06629441622687018,0.0021387961311390893,3.1036401378637795,0.060254789864477284,-9.279597927070341,0.01882728714693577,-0.022795056137648855,0.0046967181974973,0.0008358382717817579,0.004468411640669344,0.0032960882279282895,0.0009671919705639387,0.6496486531453084,0.02092947125000251,-0.001465135109681377,0.0007243853624356158,Slouch
0.006117434249739987,0.0014082111560988746,0.3137687248919636,0.0035439022774631313,-0.0006980269489645214,0.0038737605680334852,0.1519385117493231,0.002086351272048127,-0.0003716566145524041,0.0055375399188874784,0.12414898944254019,0.008753822104291296,0.9795807153463717,0.0009803179022766935,0.2598625816812232,0.017417072833653385,-0.003950969615468344,0.0009193871400862912,-0.04629651178027622,0.0036805433583913015,3.0234917860216757,0.03303561178701047,-9.317728330403988,0.010782468707220796,-0.0428833807548429,0.0015497808428582883,0.0008469389740647548,0.00372223419187294,-0.0006594670223268368,0.0016607567666887934,0.4538485040021528,0.03606134503880841,0.003999901117306745,0.0019395866363943748,Slouch
0.007681212318177462,0.00044948803972026376,0.3120507871554881,0.004700801092533752,-0.001342474026004049,0.0064603043595019794,0.1517001210390476,0.003021255539176846,-3.41705456789814e-05,0.007881259613677017,0.08434330225286014,0.014648507950287416,0.9835621390991822,0.0012402480274811335,0.18221370108892768,0.027875678526754422,-0.004356456485198647,0.00048318511748765905,-0.06702314285263625,0.014477521725077493,3.0036479767150395,0.04532977903578494,-9.310949822954775,0.011443200113417356,-0.04714936049260318,0.005531021855675363,0.0007769645370035807,0.009235781718593471,-0.0020865710752552284,0.0005013636670328949,0.6567177120182599,0.1417234699722258,0.0059215412439688935,0.00056699998420675,Slouch
0.006175534524435081,0.00031738637072531304,0.3075327313594627,0.001019510800589212,-0.001091363469572229,0.0007871959532052288,0.15100960138063066,0.00028133219632859983,-0.0003003027807829115,0.0008615372303365894,0.03705783573117378,0.01373615273981673,0.9865403074462707,0.0005507051397156211,0.08887688644347719,0.027537352740481184,-0.0037779568260502177,0.0002210858772459545,-0.08494421452919275,0.0023365938830419222,2.957840825423035,0.010010320630900717,-9.3128235665956,0.0016718968769002954,-0.04869368993625966,0.0009857867284445829,0.0010220680623528346,0.00045622900304696405,-0.0009978585192981942,0.00027789823776353423,0.8320147134247381,0.022831832053122537,0.004769934343884546,0.00030162707701957285,Slouch
