time,seconds_elapsed,roll,rotationRateZ,quaternionY,rotationRateY,quaternionZ,quaternionW,yaw,devicelocation,accelerationZ,pitch,gravityX,gravityZ,quaternionX,rotationRateX,accelerationX,gravityY,accelerationY
2024-12-09 03:01:15.570829300,1.026829345703125,-0.0890370514092406,-0.0173303298652172,-0.0437552501383467,0.1611409932374954,-1.1238408378242889e-17,0.9934333216471078,-0.0094624782064137,left,-0.0515398234128952,-0.2116193566968752,-0.8525495798967778,-9.549904605174063,-0.1057159057204489,0.1672897189855575,-0.0007058550836518,2.0598225521601736,-0.0346382185816764
2024-12-09 03:01:15.625959000,1.081958984375,-0.0874911145249647,-0.1815887093544006,-0.0427935855338958,0.1218018755316734,-0.0022407428706411,0.9936987559080004,-0.0136087104491024,left,0.0075019220821559,-0.2071191604787495,-0.8385865209959447,-9.560348257777097,-0.1035692488404719,0.2509430944919586,-0.0024104993790388,2.0166545876935125,-0.059625469148159
2024-12-09 03:01:15.655100700,1.1111005859375,-0.0851322322358879,-0.1696762591600418,-0.0413381415488749,0.1122630983591079,-0.0062853688732518,0.9943854168857832,-0.0209311315406193,left,0.0008505021687597,-0.1940186371818217,-0.8182087727472186,-9.587802081891894,-0.0972074437934437,0.270760178565979,-0.0135776065289974,1.890758655657619,-0.0027508931234478
2024-12-09 03:01:15.716812300,1.172812255859375,-0.0829905640481044,-0.1003426164388656,-0.0400978517220771,0.0758265852928161,-0.0093571462433053,0.9949138851485264,-0.026436835546668,left,-0.023796347901225,-0.1831956505997287,-0.7993226512957364,-9.609363925358652,-0.0919291007376112,0.1091362163424491,-0.0157145075500011,1.786504062065482,0.0220167804509401
2024-12-09 03:01:15.748405800,1.20440576171875,-0.0825571620032473,0.0078958179801702,-0.0398026791732705,0.0088033908978104,-0.0103489281731306,0.9949557633170678,-0.0283504217492324,left,-0.0247319228947162,-0.1822551475150512,-0.795296026128158,-9.611379356834291,-0.0914973639072295,-0.1006066128611564,-0.0216383766382932,1.7774344742946326,0.0225384160876274
2024-12-09 03:01:15.760092000,1.216091796875,-0.0836471423682489,0.0321928299963474,-0.0402969029129787,-0.0134096127003431,-0.0099669517357361,0.9946030009827366,-0.027994441944392,left,-0.0107106370851397,-0.189478112280624,-0.8046781139142811,-9.597463059684634,-0.0950880138686545,-0.1955875009298324,-0.005762567743659,1.8470473780944945,-0.0133503405377268
2024-12-09 03:01:15.800004400,1.25600439453125,-0.0848429897276303,-0.0342901051044464,-0.0408166287533681,0.0049930564127862,-0.0099653026178853,0.994279261802544,-0.0283785935425134,left,-7.4806739576e-06,-0.1957128162111687,-0.815162902245298,-9.584832710692286,-0.0982014309137051,-0.0759268999099731,-0.0029241694137454,1.9070583408124744,-0.0368777886033058
2024-12-09 03:01:15.839916800,1.295916748046875,-0.0841958849643783,-0.0963091105222702,-0.0403503307065073,0.0828961059451103,-0.0113951313774706,0.994250943516539,-0.0312144216721523,left,-0.0096010286360979,-0.1962544532316119,-0.8088733736470342,-9.584327683779597,-0.0985247519829244,-0.0080778617411851,0.0047075850889086,1.912268330545723,-0.0314038023352623
2024-12-09 03:01:15.879830000,1.335830078125,-0.0821184286037523,-0.1218050941824913,-0.0391044633266658,0.0677820369601249,-0.0139415601226828,0.9943695406292716,-0.0360350561636863,left,-0.0074942447245121,-0.1940210765710026,-0.7893089876078069,-9.590219664427638,-0.0974971669260516,-0.0150413960218429,-0.0154213840141892,1.8907820365332064,-0.0094042839482426
2024-12-09 03:01:15.919742500,1.375742431640625,-0.0813986724171989,-0.0569220185279846,-0.0385416968436443,0.0069363373331725,-0.0160500639832731,0.9943469200308324,-0.0402100613206596,left,-0.0069500701501965,-0.1941308328886695,-0.7823892713472247,-9.590578560867906,-0.097627375818125,-0.0860264599323272,-0.0118513284251093,1.8918382675878704,0.0046909009106457
2024-12-09 03:01:15.959655000,1.415655029296875,-0.0825136288826001,-0.0024268683046102,-0.0389875612518957,-0.0217839367687702,-0.0166630914667016,0.9941701281932832,-0.0416808719252173,left,-0.0019520679488778,-0.1970920083817974,-0.7926166508510708,-9.584075170323253,-0.0991368430875581,-0.1048894971609115,0.0041168769821524,1.920323626707494,-0.0042826854623854
2024-12-09 03:01:15.999567400,1.4555673828125,-0.0837499231512443,0.0347902774810791,-0.0395677458383883,-0.0117776673287153,-0.016398359668808,0.9939631866094868,-0.0414366078724034,left,-0.0029120079707354,-0.2008460582131005,-0.8038560569416731,-9.57583691881001,-0.101007838081275,-0.0870258510112762,0.0097394874319434,1.9564118620462712,-0.0097969640046358
2024-12-09 03:01:16.039479800,1.495479736328125,-0.0834132455690326,0.0336838103830814,-0.0394525773406567,-0.0038478542119264,-0.0155861916605659,0.9938697625240186,-0.0398669504427766,left,-0.002373588969931,-0.2031030918192543,-0.8002621241029352,-9.571682137218115,-0.1020955886273849,-0.0278750211000442,0.010822438634932,1.9780958705879748,-0.0312694869935512
2024-12-09 03:01:16.079393000,1.53539306640625,-0.0831876184789958,-0.0217118598520755,-0.0393687702837184,-0.0103691080585122,-0.0153451571108211,0.9938866083460466,-0.0393513995572095,left,-0.0025022176560014,-0.2029349574401938,-0.7981300805103033,-9.572193593871592,-0.1020001491730395,-0.0081092799082398,0.0157251171767711,1.9764809827372432,-0.0416403226554393
2024-12-09 03:01:16.119305700,1.5753056640625,-0.0836071428157932,-0.0692884773015976,-0.0394747193077439,-0.0165096260607242,-0.0163460435192934,0.9938703633456664,-0.0414013426873604,left,0.0009123526979237,-0.2027703378732936,-0.8021729992255568,-9.572182487955688,-0.101962086276413,-0.0375194512307643,0.0167315062135458,1.9748997048951684,-0.0368849225342273
2024-12-09 03:01:16.159218200,1.61521826171875,-0.0836826766767683,-0.0349510498344898,-0.0393921809937371,0.0020028753206133,-0.0175003890008458,0.9938451494345198,-0.0437355873886589,left,-0.0006181931821629,-0.2028506024702667,-0.8028827549301087,-9.571963876768946,-0.1020486225294496,-0.0538694187998771,0.0141428215429186,1.975670689267665,-0.0141808064654469
